condition_label,dataset_id,full_cite,short_cite,group_size,structure,language,game_id,room_num,stage_num,option_set,target,trial_num,rep_num,exclude,exclusion_reason,action_type,player_id,role,time_stamp,age,gender,text,message_number,message_irrelevant,choice_id
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,15,1,1,H1;unk1,H1,55,4,FALSE,,selection,15_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,15,1,1,F1;unk1,F1,57,4,FALSE,,message,15_describer,describer,,4,unknown,"the one that has his hands in the air the one that's standing up Don't pick the one that's just walking, pick the one that's excited",1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,15,1,1,F1;unk1,F1,57,4,FALSE,,selection,15_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,15,1,1,B1;unk1,B1,59,4,FALSE,,message,15_describer,describer,,4,unknown,this one with the hat,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,15,1,1,B1;unk1,B1,59,4,FALSE,,selection,15_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,15,1,1,K1;unk1,K1,60,4,FALSE,,message,15_describer,describer,,4,unknown,the guy with the hat,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,15,1,1,K1;unk1,K1,60,4,FALSE,,selection,15_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,15,1,1,G1;unk1,G1,62,4,FALSE,,message,15_describer,describer,,4,unknown,the one that's laying down on the floor,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,15,1,1,G1;unk1,G1,62,4,FALSE,,selection,15_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,15,1,1,D1;unk1,D1,64,4,FALSE,,message,15_describer,describer,,4,unknown,the one that's laying down on the floor,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,15,1,1,D1;unk1,D1,64,4,FALSE,,selection,15_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,15,1,1,C1;unk1,C1,66,4,FALSE,,message,15_describer,describer,,4,unknown,the one that's laying down on the floor in a square,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,15,1,1,C1;unk1,C1,66,4,FALSE,,selection,15_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,15,1,1,A1;unk1,A1,67,4,FALSE,,message,15_describer,describer,,4,unknown,the one that's walking,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,15,1,1,A1;unk1,A1,67,4,FALSE,,selection,15_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,E1;unk1,E1,1,1,FALSE,,message,16_describer,describer,,4,unknown,It looks like a person jumping it's got a diamond head and triangle,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,E1;unk1,E1,1,1,FALSE,,selection,16_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,D1;unk1,D1,3,1,FALSE,,message,16_describer,describer,,4,unknown,It looks like That it looks like there's a triangle top square top No I mean square top not a triangle one,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,D1;unk1,D1,3,1,FALSE,,selection,16_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,G1;unk1,G1,5,1,FALSE,,message,16_describer,describer,,4,unknown,OK this one looks like A rocketship with a square on top,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,G1;unk1,G1,5,1,FALSE,,selection,16_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,K1;unk1,K1,6,1,FALSE,,message,16_describer,describer,,4,unknown,It looks like airplane with a triangle on top,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,K1;unk1,K1,6,1,FALSE,,selection,16_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,F1;unk1,F1,8,1,FALSE,,message,16_describer,describer,,4,unknown,It's the one from last time Is that the one from last time OK,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,F1;unk1,F1,8,1,FALSE,,selection,16_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,A1;unk1,A1,10,1,FALSE,,message,16_describer,describer,,4,unknown,It looks like a person dancing,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,A1;unk1,A1,10,1,FALSE,,selection,16_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,I1;unk1,I1,12,1,FALSE,,message,16_describer,describer,,4,unknown,This looks like somebody holding a triangle,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,I1;unk1,I1,12,1,FALSE,,selection,16_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,H1;unk1,H1,13,1,FALSE,,message,16_describer,describer,,4,unknown,This looks like somebody Has a diamond head on top,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,H1;unk1,H1,13,1,FALSE,,selection,16_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,B1;unk1,B1,15,1,FALSE,,message,16_describer,describer,,4,unknown,This looks like somebody Looking at the ground and walking,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,B1;unk1,B1,15,1,FALSE,,selection,16_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,C1;unk1,C1,16,1,FALSE,,message,16_describer,describer,,4,unknown,The the the was like a square on that for example feet walking it's legs and feet that's walking and the square it's like this earthquake it's legs and a feet,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,C1;unk1,C1,16,1,FALSE,,selection,16_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,B1;unk1,B1,18,2,FALSE,,message,16_describer,describer,,4,unknown,It looks like someone looking at the ground And walking,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,B1;unk1,B1,18,2,FALSE,,selection,16_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,H1;unk1,H1,19,2,FALSE,,message,16_describer,describer,,4,unknown,This looks like a man with a diamond head,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,H1;unk1,H1,19,2,FALSE,,selection,16_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,F1;unk1,F1,20,2,FALSE,,message,16_describer,describer,,4,unknown,This looks like somebody holding his arm in the air,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,F1;unk1,F1,20,2,FALSE,,selection,16_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,D1;unk1,D1,22,2,FALSE,,message,16_describer,describer,,4,unknown,This looks like an airplane with a square on top,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,D1;unk1,D1,22,2,FALSE,,selection,16_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,E1;unk1,E1,23,2,FALSE,,message,16_describer,describer,,4,unknown,This looks like somebody like Like this Triangle arms triangle feet And a diamond head,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,E1;unk1,E1,23,2,FALSE,,selection,16_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,C1;unk1,C1,25,2,FALSE,,message,16_describer,describer,,4,unknown,This looks like somebody crawling around on the ground,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,C1;unk1,C1,25,2,FALSE,,selection,16_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,G1;unk1,G1,27,2,FALSE,,message,16_describer,describer,,4,unknown,This looks like somebody had a square head and hat,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,G1;unk1,G1,27,2,FALSE,,selection,16_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,K1;unk1,K1,29,2,FALSE,,message,16_describer,describer,,4,unknown,This one looks like a dog that jumped up He's got a little triangle tail,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,K1;unk1,K1,29,2,FALSE,,selection,16_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,I1;unk1,I1,30,2,FALSE,,message,16_describer,describer,,4,unknown,it's this person somebody holding a triangle,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,I1;unk1,I1,30,2,FALSE,,selection,16_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,A1;unk1,A1,32,2,FALSE,,message,16_describer,describer,,4,unknown,This looks like a person running with a diamond head,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,A1;unk1,A1,32,2,FALSE,,selection,16_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,F1;unk1,F1,33,3,FALSE,,message,16_describer,describer,,4,unknown,This looks like somebody Who has triangle feet and a square head and holding their arms in the air,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,F1;unk1,F1,33,3,FALSE,,selection,16_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,A1;unk1,A1,34,3,FALSE,,message,16_describer,describer,,4,unknown,This looks like somebody running with a diamond head,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,A1;unk1,A1,34,3,FALSE,,selection,16_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,I1;unk1,I1,35,3,FALSE,,message,16_describer,describer,,4,unknown,This is somebody holding a triangle,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,I1;unk1,I1,35,3,FALSE,,selection,16_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,K1;unk1,K1,36,3,FALSE,,message,16_describer,describer,,4,unknown,This is some a dog jumping in the in the air,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,K1;unk1,K1,36,3,FALSE,,selection,16_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,G1;unk1,G1,37,3,FALSE,,message,16_describer,describer,,4,unknown,This is like a rocketship touching a square,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,G1;unk1,G1,37,3,FALSE,,selection,16_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,H1;unk1,H1,38,3,FALSE,,message,16_describer,describer,,4,unknown,This looks like somebody standing on the foots with a diamond head Both feet,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,H1;unk1,H1,38,3,FALSE,,selection,16_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,E1;unk1,E1,40,3,FALSE,,message,16_describer,describer,,4,unknown,This is Somebody with a diamond head who looks like they're jumping in the air,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,E1;unk1,E1,40,3,FALSE,,selection,16_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,C1;unk1,C1,41,3,FALSE,,message,16_describer,describer,,4,unknown,This looks like somebody with their feet and legs and square,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,C1;unk1,C1,41,3,FALSE,,selection,16_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,B1;unk1,B1,43,3,FALSE,,message,16_describer,describer,,4,unknown,This one looks like a person with a square head looking at the ground standing,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,B1;unk1,B1,43,3,FALSE,,selection,16_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,D1;unk1,D1,44,3,FALSE,,message,16_describer,describer,,4,unknown,This looks like somebody crawling on the ground,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,D1;unk1,D1,44,3,FALSE,,selection,16_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,E1;unk1,E1,46,4,FALSE,,message,16_describer,describer,,4,unknown,This looks like somebody jumped like jumping in the air,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,E1;unk1,E1,46,4,FALSE,,selection,16_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,D1;unk1,D1,47,4,FALSE,,message,16_describer,describer,,4,unknown,This looks like an airplane with a square on top,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,D1;unk1,D1,47,4,FALSE,,selection,16_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,I1;unk1,I1,48,4,FALSE,,message,16_describer,describer,,4,unknown,This looks like somebody holding a triangle,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,I1;unk1,I1,48,4,FALSE,,selection,16_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,A1;unk1,A1,49,4,FALSE,,message,16_describer,describer,,4,unknown,This is somebody with a diamond head running,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,A1;unk1,A1,49,4,FALSE,,selection,16_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,G1;unk1,G1,50,4,FALSE,,message,16_describer,describer,,4,unknown,This looks like some a rocketship touching a square,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,G1;unk1,G1,50,4,FALSE,,selection,16_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,C1;unk1,C1,51,4,FALSE,,message,16_describer,describer,,4,unknown,This looks like a person crawling on the ground You don't have a person crawling on the ground Does he have a square head so you have somebody with a diamond head and then somebody with feet the one that looks like it's just legs and feet and a square that one,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,C1;unk1,C1,51,4,FALSE,,selection,16_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,F1;unk1,F1,53,4,FALSE,,message,16_describer,describer,,4,unknown,This looks like someone wanted to its arms in the air of the square head with triangle feet,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,F1;unk1,F1,53,4,FALSE,,selection,16_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,H1;unk1,H1,54,4,FALSE,,message,16_describer,describer,,4,unknown,This looks like a person with a diamond head,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,H1;unk1,H1,54,4,FALSE,,selection,16_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,B1;unk1,B1,55,4,FALSE,,message,16_describer,describer,,4,unknown,This This is the one guy looking at the ground sadly,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,B1;unk1,B1,55,4,FALSE,,selection,16_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,K1;unk1,K1,56,4,FALSE,,message,16_describer,describer,,4,unknown,This looks like a dog that's jumping up,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,16,1,1,K1;unk1,K1,56,4,FALSE,,selection,16_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,18,1,1,G1;unk1,G1,1,1,FALSE,,message,18_describer,describer,,4,unknown,this looks like a person sitting. pick the one that's like a person sitting,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,18,1,1,G1;unk1,G1,1,1,FALSE,,selection,18_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,18,1,1,C1;unk1,C1,3,1,FALSE,,message,18_describer,describer,,4,unknown,sitting,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,18,1,1,C1;unk1,C1,3,1,FALSE,,selection,18_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,18,1,1,F1;unk1,F1,4,1,FALSE,,message,18_describer,describer,,4,unknown,this person looks like they've got their hands in the air,1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,18,1,1,F1;unk1,F1,4,1,FALSE,,selection,18_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,18,1,1,K1;unk1,K1,5,1,FALSE,,message,18_describer,describer,,4,unknown,"like, like putting one arm up",1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,18,1,1,K1;unk1,K1,5,1,FALSE,,selection,18_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,18,1,1,E1;unk1,E1,6,1,FALSE,,message,18_describer,describer,,4,unknown,"this one looks like, they're jumping in the air",1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,18,1,1,E1;unk1,E1,6,1,FALSE,,selection,18_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,18,1,1,D1;unk1,D1,7,1,FALSE,,message,18_describer,describer,,4,unknown,"this one means he is, he is falling down",1,FALSE,
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,18,1,1,D1;unk1,D1,7,1,FALSE,,selection,18_matcher,matcher,,4,unknown,,,,timed_out
adult-child,leung2024_scaffolding,"Leung, A., Yurovsky, D., & Hawkins, R. D. (2024)...",Leung et al. (2024),2,thick,English,18,1,1,A1;unk1,A1,8,1,FALSE,,message,18_describer,describer,,4,unknown,this one looks like they're running,1,FALSE,
