text,player_id,role,message_num,message_irrelevant,time_stamp,trial_id
"And then green is the one that we've discussed already, which is it has the two triangles for legs pointing down, the big triangle for the head on the left side, and then that jutty thing, that thing jutting out to the right.",3,describer,1,NA,NA,84
"Okay, awesome, so we're done.",4,matcher,2,TRUE,NA,84
"All right, switch roles.",3,describer,3,TRUE,NA,84
Okay.,4,matcher,4,TRUE,NA,84
This is the one that looks like a dog.,4,describer,1,NA,NA,85
"It has a box, a small box head with the ear that's a triangle.",4,describer,2,NA,NA,85
I got you.,3,matcher,3,NA,NA,85
Awesome.,4,describer,4,NA,NA,85
This next one is the one where it's resting on a box that's tilted.,4,describer,1,NA,NA,86
Okay.,3,matcher,2,NA,NA,86
Okay.,4,describer,3,NA,NA,86
"Oh, yeah, yeah, yeah.",3,matcher,4,NA,NA,86
It's like a big figure.,3,matcher,5,NA,NA,86
"Yeah, only like the top left of that box and the top right of the box are touching the rest of the figure.",4,describer,6,NA,NA,86
I got you.,3,matcher,7,NA,NA,86
And the green one is the crab.,4,describer,1,NA,NA,87
Crab or scorpion.,4,describer,2,NA,NA,87
Green one is the crab.,4,describer,3,NA,NA,87
"Yeah, okay.",3,matcher,4,NA,NA,87
I got it.,3,matcher,5,NA,NA,87
All right.,4,describer,6,NA,NA,87
"This next one, it's got a diamond tail.",4,describer,1,NA,NA,88
"It's like, I guess, what is that?",3,matcher,2,NA,NA,88
Trapezoid body.,4,describer,3,NA,NA,88
Is it the one that looks like Pikachu?,3,matcher,4,NA,NA,88
"Yeah, yeah, it's Pikachu.",4,describer,5,NA,NA,88
"Okay, that's red, right?",3,matcher,6,NA,NA,88
Yeah.,4,describer,7,NA,NA,88
"Okay, cool.",3,matcher,8,NA,NA,88
The next one is the T-Rex for blue.,4,describer,1,NA,NA,89
"Yeah, let me just find it.",3,matcher,2,NA,NA,89
"Yep, okay, I got it.",3,matcher,3,NA,NA,89
Green is...,4,describer,1,NA,NA,90
Have we done this one?,3,matcher,2,NA,NA,90
"It's the one where its head has two kind of ears, and it could be the chevron sign for the head.",4,describer,3,NA,NA,90
"Oh, yeah, yeah, yeah.",3,matcher,4,NA,NA,90
That's great.,3,matcher,5,NA,NA,90
Yeah.,4,describer,6,NA,NA,90
"All right, we're good.",3,matcher,7,NA,NA,90
Okay.,4,describer,8,NA,NA,90
"Uh, the red one is a fox.",4,describer,1,NA,NA,91
The one that I said was a fox.,4,describer,2,NA,NA,91
"It's got like the, you know, the one that's pointing down where it's just like an arrow down.",4,describer,3,NA,NA,91
It looks like that could be the head.,4,describer,4,NA,NA,91
And it has a diamond tail.,4,describer,5,NA,NA,91
"Yeah, yeah, yeah, yeah.",3,matcher,6,NA,NA,91
I got it.,3,matcher,7,NA,NA,91
Blue is the one that's just pointing down.,4,describer,1,NA,NA,92
Is the chevron sign?,3,matcher,2,NA,NA,92
Yeah.,4,describer,3,NA,NA,92
And green is the one that I said was like a profile of someone where it's just the head.,4,describer,1,NA,NA,93
"Yeah, yeah, yeah.",3,matcher,2,NA,NA,93
And it's looking to the left.,4,describer,3,NA,NA,93
Let me find that one real quick.,3,matcher,4,NA,NA,93
Yeah.,4,describer,5,NA,NA,93
"Yeah, there we go.",3,matcher,6,NA,NA,93
I got it.,3,matcher,7,NA,NA,93
"All right, cool.",4,describer,8,NA,NA,93
And that's it.,4,describer,9,NA,NA,93
"All right, the next one is the one that looks like a bird, and it has the two triangles on the left and right, and one triangle on the bottom.",4,describer,1,NA,NA,94
Awesome.,3,matcher,2,NA,NA,94
"The next one is, I think I said it looks like a chicken.",4,describer,1,NA,NA,95
"It's got a tail that's like a diamond pointing up, but half the diamond's attached to the rest of it.",4,describer,2,NA,NA,95
Is it pointing up to the left?,3,matcher,3,NA,NA,95
It's pointing straight up.,4,describer,4,NA,NA,95
Okay.,3,matcher,5,NA,NA,95
And the head is a box with the triangle on top that looks like a beak.,4,describer,6,NA,NA,95
Okay.,3,matcher,7,NA,NA,95
Is the beak on the right side or the left side?,3,matcher,8,NA,NA,95
"Yeah, the beak's on the right side.",4,describer,9,NA,NA,95
"Okay, yeah, I got it.",3,matcher,10,NA,NA,95
And the green one is the thinnest one.,4,describer,1,NA,NA,96
The thinnest one.,3,matcher,2,NA,NA,96
Okay.,3,matcher,3,NA,NA,96
"All right, that's it.",4,describer,4,NA,NA,96
"OK, so in my red box, I have what looks to be the side profile of a person facing to the right.",5,describer,1,NA,NA,97
So meaning there is a shape that resembles a hat.,5,describer,2,NA,NA,97
And that shape on the top there is a rectangle.,5,describer,3,NA,NA,97
"Again, it looks like the side profile of a person facing right.",5,describer,4,NA,NA,97
Yeah.,6,matcher,5,NA,NA,97
I think I have it.,6,matcher,6,NA,NA,97
Is it like there's like a small square at the bottom that's like tilted to the left?,6,matcher,7,NA,NA,97
Yeah.,5,describer,8,NA,NA,97
OK. And you're right there.,6,matcher,9,NA,NA,97
Yeah.,5,describer,10,NA,NA,97
"So in my blue square, I have a shape that looks like a bird.",5,describer,1,NA,NA,98
"In the center of it, there's a rectangle.",5,describer,2,NA,NA,98
"And on the left, the right, and below it, there are triangles.",5,describer,3,NA,NA,98
I'm just making sure that there aren't any other squares that look similar.,6,matcher,4,NA,NA,98
"Yeah, the triangles on the left and the right are the same size, and the triangle below is a little smaller.",5,describer,5,NA,NA,98
"Yeah, I think I've got it.",6,matcher,6,NA,NA,98
"And for my last square,",5,describer,1,NA,NA,99
"for the green square, sorry, there is a shape that has a rectangle in the middle and From each corner of the rectangle there is a shape extending from it and",5,describer,2,NA,NA,99
So on the bottom left there is a rhombus that is again attached to the bottom left hand corner.,5,describer,3,NA,NA,99
On the upper right hand corner there is a triangle that has a square attached to it.,5,describer,4,NA,NA,99
That's upper left.,5,describer,5,NA,NA,99
The upper right has a triangle that has a square attached to it.,5,describer,6,NA,NA,99
"Okay, I think I, so the triangle is pointing upwards, or no, for that, that is a touch of the square, or no, wait.",6,matcher,7,NA,NA,99
"So, the triangle is pointing downwards.",5,describer,8,NA,NA,99
"Okay, I think I, I think I have it, I just, like, the middle shape isn't, like, an exact, um, it's not like a...",6,matcher,9,NA,NA,99
"It's kind of like a skewed rectangle, right?",6,matcher,10,NA,NA,99
"Yeah, it's not perfect.",5,describer,11,NA,NA,99
"Okay, yeah, I got that.",6,matcher,12,NA,NA,99
Okay.,6,matcher,13,NA,NA,99
"Okay, so in the red box, there's a shape that, the name of it escapes my memory right now, but imagine where...",5,describer,1,NA,NA,100
"Imagine a rectangle where one side of it has longer sides, so the sides aren't proportional.",5,describer,2,NA,NA,100
"Oh, like a trapezoid.",6,matcher,3,NA,NA,100
"Trapezoid, there we go.",5,describer,4,NA,NA,100
Is there more to it than that?,6,matcher,5,NA,NA,100
"Yeah, so on the upper right-hand corner, there's a diamond-shaped figure pointing diagonally to the upper right-hand corner.",5,describer,6,NA,NA,100
"And below it, there is just one little spike, or I guess you could say a triangle, in the middle of the trapezoid.",5,describer,7,NA,NA,100
"All right, I'm pretty sure I got it.",6,matcher,8,NA,NA,100
"Yeah, I'm sure.",6,matcher,9,NA,NA,100
"In the blue box, there's a shape that looks like a dog.",5,describer,1,NA,NA,101
And so there is one rectangle in the middle.,5,describer,2,NA,NA,101
"On the upper left-hand corner, there is a square, which would be the head.",5,describer,3,NA,NA,101
"The square is attached to a triangle, which looks like it would form the ear.",5,describer,4,NA,NA,101
"OK, I got it.",6,matcher,5,NA,NA,101
Yeah.,6,matcher,6,NA,NA,101
"And for the next shape,",5,describer,1,NA,NA,102
in the green box it would almost look like a dragon where it's a little bit harder to explain but there is sort of a skewed trapezoid that is angled diagonally from the upper left to the bottom right and then there is a,5,describer,2,NA,NA,102
"rhombus-shaped figure attached to the upper right-hand corner of that diagonal trapezoid, which would look like a tail.",5,describer,3,NA,NA,102
"Kind of like the same shape that I described in the first, in the red box, the same positioning.",5,describer,4,NA,NA,102
"And so,",5,describer,5,NA,NA,102
"On the left-hand corner of this shape, there are two triangles facing each other that kind of look like it would form a set of arms.",5,describer,6,NA,NA,102
"And below it, there is a triangle attached to a line that looks like it would form the feet.",5,describer,7,NA,NA,102
"OK, I think I have it.",6,matcher,8,NA,NA,102
"To me, it looks more like a rooster or something.",6,matcher,9,NA,NA,102
"But I mean, it has this trapezoid that's kind of skewed and it has like the almost like a diamond shaped figure in the same position in the red box.",5,describer,10,NA,NA,102
"And yeah, it looks like it has kind of like it's standing on some sort of feet or something.",5,describer,11,NA,NA,102
"Okay, yeah, I think that's the same thing.",6,matcher,12,NA,NA,102
"There is one other shape that looks like it would be a rooster, but... Yeah, you're right, you're right, yeah, never mind.",5,describer,13,NA,NA,102
There is another one that looks even more like a rooster now that I look at it.,6,matcher,14,NA,NA,102
"Okay, but I think we have the same thing.",5,describer,15,NA,NA,102
"Okay, yeah.",6,matcher,16,NA,NA,102
"Okay, so this one kind of looks like it would be the...",5,describer,1,NA,NA,103
"Okay, this one's a little bit more ambiguous, but it kind of looks like it could be the...",5,describer,2,NA,NA,103
like the profile of somebody facing left.,5,describer,3,NA,NA,103
Yeah.,6,matcher,4,NA,NA,103
Does he have like this triangle that might be the beard?,6,matcher,5,NA,NA,103
"Yeah, exactly.",5,describer,6,NA,NA,103
I think I got it.,6,matcher,7,NA,NA,103
And let's see.,5,describer,1,NA,NA,104
So this one is also ambiguous.,5,describer,2,NA,NA,104
So imagine a rectangle that is tilted diagonally facing from the upper left to the bottom right.,5,describer,3,NA,NA,104
"However, for this rectangle, imagine that there are two triangles missing.",5,describer,4,NA,NA,104
So it's not a complete rectangle.,5,describer,5,NA,NA,104
they would be on the bottom right hand side and then so from the bottom left hand side there's a shape that's extending from it and from the upper left hand side there's another shape extending from it but i think the easiest way to do it was again,5,describer,6,NA,NA,104
I think I might see it.,6,matcher,7,NA,NA,104
It almost looks like there's a big triangle kind of overlapping the weird rectangle shape on the top.,5,describer,8,NA,NA,104
Like there's like combined with it.,5,describer,9,NA,NA,104
"Oh, yeah, I kind of see that.",6,matcher,10,NA,NA,104
"Yeah, it looks like there were just, yeah, exactly.",6,matcher,11,NA,NA,104
There's a rectangle shape that has like a...,5,describer,12,NA,NA,104
"triangle attached to the bottom part, but then one triangle is placed on top of that shape.",5,describer,13,NA,NA,104
Okay.,6,matcher,14,NA,NA,104
"And then like at the very top, there's kind of like a parallelogram.",5,describer,15,NA,NA,104
Okay.,6,matcher,16,NA,NA,104
I think I got it.,6,matcher,17,NA,NA,104
Okay.,5,describer,18,NA,NA,104
"Got another ambiguous one, but...",5,describer,1,NA,NA,105
so imagine on the bottom there is a triangle that is attached to a center shape and on this shape you can sorry,5,describer,2,NA,NA,105
"This shape would be parallel to the bottom of the box, and on the upper right-hand side, there is another shape extending from it.",5,describer,3,NA,NA,105
"I know that's very vague, but I guess you can start to do process elimination from the ones that you've already knocked out.",5,describer,4,NA,NA,105
"Okay, so there's a triangle on the bottom.",6,matcher,5,NA,NA,105
Which way is it pointing?,6,matcher,6,NA,NA,105
Is it pointing up?,6,matcher,7,NA,NA,105
It's...,5,describer,8,NA,NA,105
It's...,5,describer,9,NA,NA,105
One of its sides is conjoined to the middle shape.,5,describer,10,NA,NA,105
OK.,6,matcher,11,NA,NA,105
I think I see what you're talking about.,6,matcher,12,NA,NA,105
"But which way would it be pointing if it was isolated, I guess?",6,matcher,13,NA,NA,105
"So it would be pointing, I guess, to the upright.",5,describer,14,NA,NA,105
Up and right.,6,matcher,15,NA,NA,105
Right.,5,describer,16,NA,NA,105
"So like northeast, in other words.",6,matcher,17,NA,NA,105
Yeah.,5,describer,18,NA,NA,105
"Is it like a simple, like is there only one other shape, kind of?",6,matcher,19,NA,NA,105
"Like, how complex is it?",6,matcher,20,NA,NA,105
It's not a very complex shape.,5,describer,21,NA,NA,105
"Again, so... Because I have one that looks kind of like, like two, like almost like a Christmas tree, except with parts missing.",6,matcher,22,NA,NA,105
"Okay, not the Christmas tree shape.",5,describer,23,NA,NA,105
Okay.,6,matcher,24,NA,NA,105
"This one's even more, like, simple.",5,describer,25,NA,NA,105
Okay.,6,matcher,26,NA,NA,105
"But so from on the left-hand side of the shape, there's only a shape that is pointing directly to the left.",5,describer,27,NA,NA,105
OK.,6,matcher,28,NA,NA,105
I think I see that.,6,matcher,29,NA,NA,105
It's like a triangle except with the top part missing.,5,describer,30,NA,NA,105
Triangle except the top part missing.,6,matcher,31,NA,NA,105
Yeah.,6,matcher,32,NA,NA,105
"It would be, like, imagine a triangle, except the upper part, they, like, chopped it off.",5,describer,33,NA,NA,105
"Okay, yeah, I see that.",6,matcher,34,NA,NA,105
"And then there's, like, a square to the right.",5,describer,35,NA,NA,105
Yeah.,6,matcher,36,NA,NA,105
"Okay, and then there's, like, this weird arrow thing.",5,describer,37,NA,NA,105
"Yeah, exactly.",6,matcher,38,NA,NA,105
"Okay, I got it.",6,matcher,39,NA,NA,105
Okay.,5,describer,40,NA,NA,105
"So in my red box, we have a shape.",5,describer,1,NA,NA,106
This is probably the first shape that we did with the shape of a person facing to the right with a top hat.,6,matcher,2,NA,NA,106
Same one.,5,describer,3,NA,NA,106
"And then the blue square, we have the shape that we would consider a rooster with the triangle at the bottom facing upwards.",5,describer,1,NA,NA,107
"OK, it's facing to the left, right?",6,matcher,2,NA,NA,107
"Yeah, the rooster is facing to the left.",5,describer,3,NA,NA,107
OK.,6,matcher,4,NA,NA,107
"And then for this shape, there is a trapezoid.",5,describer,1,NA,NA,108
We might have actually done this shape already too.,6,matcher,2,NA,NA,108
There's like the trapezoid with one triangle directly in the middle below it and one rhombus or diamond-shaped figure on the upper right-hand corner.,5,describer,3,NA,NA,108
Is the triangle on the bottom really pretty small?,6,matcher,4,NA,NA,108
"Yeah, we've done this one before.",5,describer,5,NA,NA,108
"Okay, I got it.",6,matcher,6,NA,NA,108
"Okay, looks like we're switching roles.",5,describer,7,NA,NA,108
"Okay, so in my red square, I have a shape that we've done before.",6,describer,1,NA,NA,109
It's the one that I think you described as the man looking to the left with the beard triangle.,6,describer,2,NA,NA,109
"Okay, yeah.",5,matcher,3,NA,NA,109
"In the blue, there's...",6,describer,1,NA,NA,110
I don't think we've done this shape before.,6,describer,2,NA,NA,110
It's pretty complex.,6,describer,3,NA,NA,110
It looks...,6,describer,4,NA,NA,110
"Like the biggest element is like a triangle on the top that's pointing to the top but slightly to the right, so like slightly northeast.",6,describer,5,NA,NA,110
"And then there's like a long, thin parallelogram coming off of that to the right.",6,describer,6,NA,NA,110
"Um, and then below that, there's, like, on the bottom, there's, like, these two triangles.",6,describer,7,NA,NA,110
"Actually, it looks kind of like an animal of sorts, like a horse, if a horse had, like, um, like, the feet are, like, two triangles that are, um, pointed so that, um,",6,describer,8,NA,NA,110
"so that the hypotenuses of the triangles are facing in, I guess.",6,describer,9,NA,NA,110
"There's a little triangle that looks like it might be the tail, and they're all kind of connected by this long, by this thin rectangle.",6,describer,10,NA,NA,110
"OK, is this a thin shape?",5,matcher,11,NA,NA,110
Is it a vertical shape?,5,matcher,12,NA,NA,110
"No, no, it's not thin.",6,describer,13,NA,NA,110
Okay.,5,matcher,14,NA,NA,110
"Now, I see another one.",5,matcher,15,NA,NA,110
"There are two triangles that are pointing in, like, in opposite directions, and then directly above that, there's, like, a rectangle that has a triangle attached to the right-hand side, and above that, there's a triangle shape pointing slightly, like, pointing up, but slightly to the right with a rhombus shape attached to it.",5,matcher,16,NA,NA,110
I'm pretty sure that's it.,5,matcher,17,NA,NA,110
"Yeah, that looks right.",6,describer,18,NA,NA,110
That sounds pretty accurate.,6,describer,19,NA,NA,110
Okay.,5,matcher,20,NA,NA,110
"And then the green, this one looks almost like a bird again.",6,describer,1,NA,NA,111
"I don't, no, we have not done this one.",5,matcher,2,NA,NA,111
It looks...,6,describer,3,NA,NA,111
Almost like an origami figure?,5,matcher,4,NA,NA,111
Yeah.,6,describer,5,NA,NA,111
"Okay, yeah.",5,matcher,6,NA,NA,111
"All right, now I have in the red one the one that kind of looks like a Christmas tree, except with an odd bottom.",6,describer,1,NA,NA,112
"Yeah, that's good.",5,matcher,2,NA,NA,112
"And then in the blue, this one looks like...",6,describer,1,NA,NA,113
This is what we have not done this one before.,6,describer,2,NA,NA,113
It looks like it could almost be a cat.,6,describer,3,NA,NA,113
"A cat, okay.",5,matcher,4,NA,NA,113
"Yeah, does it have like two triangles as legs and then the tail is like a rhombus shape and then two point, like the ears are two pointy figures.",6,describer,5,NA,NA,113
"Yeah, and it's connected by like a square kind of.",5,matcher,6,NA,NA,113
"Yeah, the triangles are connected to a square and then the back leg is like a bigger triangle.",6,describer,7,NA,NA,113
"Yeah, yeah, yeah.",5,matcher,8,NA,NA,113
"And then in the green box, we have one that we've done.",6,describer,1,NA,NA,114
It's the dog.,6,describer,2,NA,NA,114
It looks like a dog.,6,describer,3,NA,NA,114
"In the red, I don't think we've done this one before.",6,describer,1,NA,NA,115
Or maybe we have.,6,describer,2,NA,NA,115
"In the center, there's a skewed rectangle.",6,describer,3,NA,NA,115
"It's like there's like these smaller shapes connected to it on each corner, but in the center there's like a very prominent like rectangle that's slightly skewed.",6,describer,4,NA,NA,115
"And then on the left-hand bottom corner of the rectangle, there's this parallelogram like rhombus connected to it.",6,describer,5,NA,NA,115
"Okay, upper right-hand corner, there's a triangle pointing southeast.",6,describer,6,NA,NA,115
"Oh, yeah, yeah, and connected to like a square, right?",5,matcher,7,NA,NA,115
yeah that's the red,6,describer,8,NA,NA,115
yeah okay,5,matcher,9,NA,NA,115
and then in the blue i don't think we've done this one either it oh wait actually yeah i think this is the one this is the one that you said looked like a dragon um that was the one that i thought you meant yeah um yeah it's like,6,describer,1,NA,NA,116
"Like, it looks like it's standing on, like, a triangle that's pointing to the southeast.",6,describer,2,NA,NA,116
"And the dragon's facing to the left, right?",5,matcher,3,NA,NA,116
No.,6,describer,4,NA,NA,116
Maybe we were wrong about that one.,5,matcher,5,NA,NA,116
"But basically, there's, like... Well...",6,describer,6,NA,NA,116
"Okay, so on the top right...",6,describer,7,NA,NA,116
there's like a little square and it's connected to a triangle that's pointing to the southwest and then there's like these wings they look like wings they're basically like like a square without with a triangle removed so that it has like these triangles or a square with two mini triangles like pointing out of it,6,describer,8,NA,NA,116
"But I guess the prominent part would be on the right, there's a parallelogram sticking out.",6,describer,9,NA,NA,116
Or that looks like it could be the head of something.,6,describer,10,NA,NA,116
I don't know.,6,describer,11,NA,NA,116
Maybe this was the one we were talking about.,6,describer,12,NA,NA,116
"Yeah, and then it definitely looks like feet.",5,matcher,13,NA,NA,116
There's a triangle that looks like feet with a lung connected to the main body by a thin...,6,describer,14,NA,NA,116
"Yeah, I mean, that part sounds correct, but the other description didn't sound exactly the same.",5,matcher,15,NA,NA,116
"Wait, can you go through that again?",5,matcher,16,NA,NA,116
Yeah.,6,describer,17,NA,NA,116
"Okay, so there's... Or actually, wait, here, let me ask.",6,describer,18,NA,NA,116
Is it...,6,describer,19,NA,NA,116
"The top, like on the top level, is there a square connected to a triangle?",6,describer,20,NA,NA,116
Yes.,5,matcher,21,NA,NA,116
And it's a right triangle?,6,describer,22,NA,NA,116
Yes.,5,matcher,23,NA,NA,116
Okay.,5,matcher,24,NA,NA,116
That is the one that was a dragon.,6,describer,25,NA,NA,116
Okay.,5,matcher,26,NA,NA,116
Cool.,5,matcher,27,NA,NA,116
Maybe I'm just seeing it the other way.,6,describer,28,NA,NA,116
All right.,5,matcher,29,NA,NA,116
That's in the red.,6,describer,30,NA,NA,116
"I mean, that's...",6,describer,31,NA,NA,116
"That's blue, right?",5,matcher,32,NA,NA,116
"Yeah, that's in the blue, sorry.",6,describer,33,NA,NA,116
"And then in the green, this is the long, thin shape that we haven't done yet.",6,describer,1,NA,NA,117
But it's really thin.,6,describer,2,NA,NA,117
It looks almost as thin as a pencil.,6,describer,3,NA,NA,117
"All right, in the red, I can't remember if we've done this one.",6,describer,1,NA,NA,118
It's like a very compact shape.,6,describer,2,NA,NA,118
It looks like the biggest shape in it is like one big triangle.,6,describer,3,NA,NA,118
"Actually, I think we did this one.",6,describer,4,NA,NA,118
It's like a big triangle.,6,describer,5,NA,NA,118
"Oh, yeah.",5,matcher,6,NA,NA,118
"Okay, yeah.",6,describer,7,NA,NA,118
You said the main shape is like a rectangle with the two triangles removed from the right-hand side.,5,matcher,8,NA,NA,118
"Yeah, and then it looks like a big triangle is also over.",6,describer,9,NA,NA,118
um and then in the blue we have like basically what looks like a simple arrowhead and pointing down,6,describer,1,NA,NA,119
okay yeah,5,matcher,2,NA,NA,119
and then in the green we have the one that looks like a rooster facing the left,6,describer,1,NA,NA,120
okay,5,matcher,2,NA,NA,120
"So this is the shape that we've definitely done before, where it looks like there's a triangle facing to the left, but the uppermost part of it is cut off.",5,describer,1,NA,NA,121
Hold on.,6,matcher,2,NA,NA,121
"Oh wait, yeah, I found it.",6,matcher,3,NA,NA,121
Yeah.,6,matcher,4,NA,NA,121
There's like the square to the right.,5,describer,5,NA,NA,121
"Right, yeah.",6,matcher,6,NA,NA,121
"OK, got it.",6,matcher,7,NA,NA,121
"OK, in the blue we have the Christmas tree,",5,describer,1,NA,NA,122
and in the green we have the bird with the two triangles on each side of the rectangle.,5,describer,1,NA,NA,123
The bird is with the two big triangles on each side?,6,matcher,2,NA,NA,123
Yep.,5,describer,3,NA,NA,123
OK. Got it.,6,matcher,4,NA,NA,123
"OK, red we have the simple arrow facing down.",5,describer,1,NA,NA,124
OK.,6,matcher,2,NA,NA,124
"OK, blue, we have the shape that you described as two triangles facing inward.",5,describer,1,NA,NA,125
They're attached to a shape that looks like it's a rectangle with a triangle attached to the right-hand side of it.,5,describer,2,NA,NA,125
"And there's also a bigger triangle attached to the top with a long, thin shape.",5,describer,3,NA,NA,125
"Oh, OK. Yeah.",6,matcher,4,NA,NA,125
It's like the one that I always describe as the video forest.,5,describer,5,NA,NA,125
Yeah.,6,matcher,6,NA,NA,125
"Oh, I guess I see that now.",6,matcher,7,NA,NA,125
"Next, we have the cat.",5,describer,1,NA,NA,126
"Red, we have the origami bird.",5,describer,1,NA,NA,127
"Blue, we have the Christmas tree.",5,describer,1,NA,NA,128
"Green, we have the rooster facing to the left.",5,describer,1,NA,NA,129
"OK, this is the shape with the rectangle facing to the bottom right with two",5,describer,1,NA,NA,130
triangles removed from it.,5,describer,2,NA,NA,130
Did I say rectangle moving to the bottom right?,5,describer,3,NA,NA,130
Yeah.,6,matcher,4,NA,NA,130
"Okay, yeah.",5,describer,5,NA,NA,130
With two triangles removed from it.,5,describer,6,NA,NA,130
"You know what shape I'm talking about, right?",5,describer,7,NA,NA,130
Yeah.,6,matcher,8,NA,NA,130
"Oh, yeah, I found it now.",6,matcher,9,NA,NA,130
"Okay, and it's, yeah.",5,describer,10,NA,NA,130
So it has the two...,5,describer,11,NA,NA,130
"And then, like, at the top, there's, like, a parallelogram.",5,describer,12,NA,NA,130
Yeah.,6,matcher,13,NA,NA,130
Okay.,5,describer,14,NA,NA,130
Yeah.,6,matcher,15,NA,NA,130
"In blue, it's the thin shape, two triangles at the bottom.",5,describer,1,NA,NA,131
Got it.,5,describer,2,NA,NA,131
"And the green is the one with two triangles facing inwards, rectangle on top with another rectangle.",5,describer,1,NA,NA,132
"Sorry, another triangle.",5,describer,2,NA,NA,132
We just did this one.,6,matcher,3,NA,NA,132
Oh.,5,describer,4,NA,NA,132
Two triangles facing inward at the bottom.,5,describer,5,NA,NA,132
"I don't know which one you mean, but I need to find it.",6,matcher,6,NA,NA,132
I think this is the horse one.,6,matcher,7,NA,NA,132
"Yeah, the one that looked like a horse.",5,describer,8,NA,NA,132
Yeah.,6,matcher,9,NA,NA,132
OK. Yeah.,5,describer,10,NA,NA,132
All right.,6,matcher,11,NA,NA,132
"In the red, we have the dog.",6,describer,1,NA,NA,133
OK.,5,matcher,2,NA,NA,133
"In the blue, we have the figure facing to the right, the face.",6,describer,1,NA,NA,134
It looks like Abraham in the top hat.,6,describer,2,NA,NA,134
"And in the green, this one, I forget.",6,describer,1,NA,NA,135
"We've done it, and I can't remember who said it looked like anything.",6,describer,2,NA,NA,135
"But it's basically like in the middle, you have this big rectangle that's slightly skewed.",6,describer,3,NA,NA,135
Yeah.,5,matcher,4,NA,NA,135
And then like a rectangle coming from the top right.,6,describer,5,NA,NA,135
Yeah.,5,matcher,6,NA,NA,135
Rhombus coming from the bottom left.,6,describer,7,NA,NA,135
Yeah.,5,matcher,8,NA,NA,135
Triangle has a square attached to it.,6,describer,9,NA,NA,135
Yeah.,5,matcher,10,NA,NA,135
"The triangle and the square is on the top right, right?",6,describer,11,NA,NA,135
Yeah.,5,matcher,12,NA,NA,135
Okay.,6,describer,13,NA,NA,135
Yeah.,5,matcher,14,NA,NA,135
Okay.,6,describer,15,NA,NA,135
"In the red, we have the one that's basically a trapezoid with the diamond shape pointing to the top right.",6,describer,1,NA,NA,136
from the top right of the trapezoid.,6,describer,2,NA,NA,136
That's like most of it.,6,describer,3,NA,NA,136
And then there's like a parallelogram type thing on the left of the trapezoid.,6,describer,4,NA,NA,136
Like the biggest shape is like a trapezoid.,6,describer,5,NA,NA,136
"And those, it has like the little triangle on the bottom.",6,describer,6,NA,NA,136
I can't remember if you said it looked like any.,6,describer,7,NA,NA,136
"Okay, yeah, yeah.",5,matcher,8,NA,NA,136
But it's the one that has the little triangle in the middle?,6,describer,9,NA,NA,136
"Yeah, on the bottom.",5,matcher,10,NA,NA,136
Like facing down?,6,describer,11,NA,NA,136
"Yeah, okay.",5,matcher,12,NA,NA,136
"Okay, and then in the blue, we have the one that you call the dragon.",6,describer,1,NA,NA,137
All right.,5,matcher,2,NA,NA,137
"In the green, we have the one where the big triangle pointing to the left with the top cut off.",6,describer,1,NA,NA,138
The big triangle pointing to the left.,6,describer,2,NA,NA,138
Okay.,5,matcher,3,NA,NA,138
Yeah.,6,describer,4,NA,NA,138
Okay.,5,matcher,5,NA,NA,138
All right.,6,describer,6,NA,NA,138
"In the red, we have the cat.",6,describer,1,NA,NA,139
Okay.,5,matcher,2,NA,NA,139
"In the blue, we have the simple arrow pointing down.",6,describer,1,NA,NA,140
"And in the green, we have the other figure who's facing to the left with the triangle beard.",6,describer,1,NA,NA,141
"In the red, we have the first bird with the two triangles on each side.",6,describer,3,NA,NA,139
Got it?,5,matcher,4,NA,NA,139
Yep.,5,matcher,5,NA,NA,139
"And then in the blue, we have the origami figure bird.",6,describer,2,NA,NA,140
"And then on the green we have the long, thin figure.",6,describer,2,NA,NA,141
"The date is April 14th, 2015.",7,describer,1,NA,NA,142
"April 14th, 2015.",8,matcher,2,NA,NA,142
"Okay, so for the first shape in the red box, do you see a shape that kind of looks like there's a top hat on the top?",7,describer,3,NA,NA,142
You mean like the square one?,8,matcher,4,NA,NA,142
"Yes, it's like a rectangle with two triangles coming out of the side, but that's all one shape, and then at the bottom it's really spiky, and then there's another square at the bottom.",7,describer,5,NA,NA,142
"Yeah, I see that one.",8,matcher,6,NA,NA,142
"Okay, so that's the red.",7,describer,7,NA,NA,142
"And then in the blue box, you have a shape which has kind of a skinny rectangle in the middle and then three triangles around it.",7,describer,1,NA,NA,143
So it has two triangles.,7,describer,2,NA,NA,143
But you can see the triangles really clearly.,7,describer,3,NA,NA,143
They're not joined to the shape.,7,describer,4,NA,NA,143
It's like two triangles of the same size on the left and right and then one triangle on the bottom.,7,describer,5,NA,NA,143
Yeah.,8,matcher,6,NA,NA,143
Okay.,8,matcher,7,NA,NA,143
Okay.,7,describer,8,NA,NA,143
"And then for the green box, so this one is a little harder to tell.",7,describer,1,NA,NA,144
"Okay, so the middle is like a big rectangle, but the rectangle is not very even.",7,describer,2,NA,NA,144
And then it has stuff coming out of each corner.,7,describer,3,NA,NA,144
It kind of looks like a crab if you look at it.,7,describer,4,NA,NA,144
"So yeah, it kind of looks like a crab.",7,describer,5,NA,NA,144
